0.95606	0.95926	0.94911	0.95217	0.94921	0.94635	0.95585	0.95412
0.95372	0.96294	0.95421	0.94832	0.94321	0.94937	0.95155	0.95056
0.95551	0.96016	0.95743	0.94493	0.95019	0.94643	0.95197	0.94805
0.95336	0.96525	0.95385	0.94221	0.95067	0.95589	0.95343	0.95242
0.95362	0.95990	0.94941	0.95073	0.95329	0.93994	0.95375	0.95687
0.95753	0.96197	0.95788	0.93907	0.95175	0.94517	0.95327	0.95584
0.95401	0.96098	0.95299	0.94415	0.95222	0.95124	0.95444	0.95644
0.95293	0.96885	0.95047	0.95410	0.95134	0.94110	0.95365	0.95633
0.95660	0.96453	0.95324	0.94789	0.95173	0.93698	0.95415	0.95409
0.95768	0.96376	0.95427	0.95219	0.95012	0.92656	0.95336	0.95406
0.95692	0.97533	0.95611	0.94259	0.94514	0.93255	0.95453	0.95664
0.95656	0.96867	0.95550	0.93605	0.94821	0.92840	0.95582	0.95253
0.95846	0.96380	0.95835	0.94133	0.95087	0.93770	0.95557	0.95432
0.95952	0.96757	0.96066	0.95595	0.94511	0.92824	0.95589	0.95423
0.95719	0.96698	0.96271	0.95620	0.95118	0.92833	0.95498	0.95179
0.96143	0.96924	0.96485	0.96303	0.94786	0.92895	0.95637	0.95198
0.95804	0.96264	0.96644	0.95315	0.94800	0.93527	0.95747	0.95455
0.95707	0.96461	0.96594	0.95341	0.95253	0.92437	0.95733	0.95402
0.95958	0.97067	0.96274	0.95594	0.95397	0.92708	0.95556	0.95665
0.95773	0.97183	0.96457	0.95328	0.95050	0.93551	0.95661	0.95874
0.96149	0.97219	0.96665	0.96226	0.95014	0.94202	0.95716	0.95612
0.96057	0.97014	0.96382	0.96758	0.95105	0.93511	0.95763	0.95849
0.95932	0.97608	0.96135	0.94544	0.94920	0.93829	0.95914	0.95201
0.95958	0.97337	0.96180	0.95294	0.95034	0.92668	0.95817	0.96208
0.96026	0.97152	0.96358	0.96538	0.96020	0.93209	0.95929	0.95904
0.96032	0.96877	0.96498	0.95579	0.95664	0.94034	0.96105	0.95781
0.95879	0.97184	0.96615	0.95923	0.95648	0.94325	0.96076	0.96313
0.96359	0.97285	0.96615	0.96138	0.95686	0.94137	0.96192	0.96288
0.96289	0.96777	0.96806	0.95944	0.95898	0.92401	0.96313	0.96003
0.96347	0.96927	0.96644	0.96387	0.96045	0.93373	0.96201	0.96058
0.96116	0.96913	0.95931	0.95735	0.96529	0.94332	0.96343	0.96432
0.96115	0.97649	0.97446	0.96212	0.96277	0.94034	0.96561	0.96085
0.96417	0.97316	0.96961	0.96078	0.96554	0.95312	0.96316	0.96318
0.96638	0.97634	0.96748	0.97264	0.96453	0.95080	0.96670	0.96680
0.96757	0.97642	0.96906	0.95951	0.96710	0.94583	0.96677	0.96739
0.96794	0.97454	0.97315	0.97558	0.96933	0.94279	0.96835	0.97068
0.97119	0.97270	0.96829	0.98264	0.97150	0.95779	0.96971	0.96773
0.97243	0.97456	0.97180	0.97544	0.97476	0.95969	0.97540	0.96712
0.97327	0.98002	0.97292	0.97197	0.97409	0.95582	0.97380	0.96852
0.97556	0.97583	0.97433	0.97412	0.97594	0.96048	0.97624	0.97172
0.97559	0.97539	0.97271	0.97504	0.97814	0.96629	0.97674	0.97742
0.97737	0.97157	0.97255	0.98438	0.98125	0.97262	0.97924	0.97506
0.97739	0.97672	0.97327	0.97358	0.97959	0.96474	0.97792	0.97355
0.97771	0.97790	0.97343	0.97796	0.98055	0.96887	0.97732	0.97061
0.97839	0.97837	0.97535	0.97897	0.97983	0.97267	0.97711	0.97515
0.97731	0.98181	0.97537	0.97934	0.98207	0.96613	0.97908	0.97620
0.97716	0.97938	0.97338	0.98019	0.97799	0.96612	0.97743	0.97684
0.97775	0.98242	0.97321	0.98453	0.97891	0.96389	0.97882	0.97573
0.98018	0.98110	0.97022	0.97352	0.97934	0.96577	0.97675	0.97287
0.97639	0.98308	0.97249	0.97898	0.97724	0.96880	0.97754	0.97386
0.97835	0.97883	0.97396	0.99079	0.97571	0.95613	0.97727	0.97566
0.97884	0.97787	0.97578	0.97968	0.97500	0.96266	0.97757	0.97540
0.97992	0.98007	0.97527	0.97754	0.97487	0.95736	0.97867	0.97373
0.97580	0.98007	0.97495	0.98174	0.97510	0.95079	0.97709	0.97356
0.97873	0.98454	0.97453	0.98311	0.97570	0.95367	0.97709	0.97590
0.97768	0.97661	0.97371	0.98418	0.97977	0.95939	0.97776	0.97277
0.97945	0.97907	0.97171	0.98552	0.97886	0.95687	0.97881	0.97512
0.97659	0.98076	0.97405	0.98150	0.97501	0.95873	0.97672	0.97378
0.97884	0.98508	0.97051	0.97723	0.97739	0.95693	0.97752	0.97587
0.97851	0.98244	0.97119	0.98177	0.97939	0.96810	0.97775	0.97601
0.98102	0.98142	0.97403	0.98478	0.97571	0.96145	0.97895	0.97414
0.97671	0.97726	0.97527	0.98070	0.97654	0.95869	0.97700	0.97352
0.98016	0.98094	0.97206	0.98502	0.97589	0.96327	0.97684	0.97055
0.97909	0.97958	0.97930	0.98125	0.97513	0.95133	0.97694	0.97432
0.97977	0.98558	0.97515	0.98517	0.97946	0.95608	0.97980	0.97405
0.97987	0.98287	0.97547	0.98281	0.97786	0.95720	0.97788	0.97385
0.98030	0.98310	0.97096	0.97694	0.97564	0.95954	0.97758	0.97350
0.98068	0.98025	0.97319	0.98471	0.97675	0.95874	0.97812	0.97662
0.97966	0.98336	0.97226	0.97956	0.97588	0.96339	0.97794	0.97385
0.97910	0.97378	0.97200	0.98142	0.97430	0.95948	0.97597	0.97464
0.97857	0.98262	0.97125	0.97992	0.97507	0.97044	0.97663	0.97176
0.97916	0.98461	0.97404	0.97843	0.97660	0.95885	0.97588	0.97344
0.97970	0.98006	0.97561	0.97151	0.97754	0.96072	0.97712	0.97331
0.97851	0.97874	0.97236	0.97900	0.97560	0.96622	0.97810	0.97305
0.97974	0.98024	0.97198	0.97169	0.97639	0.96241	0.97636	0.97085
0.97844	0.97566	0.97012	0.98280	0.97924	0.96369	0.97647	0.97041
0.97935	0.97936	0.97448	0.97408	0.97372	0.96102	0.97596	0.97291
0.97842	0.98307	0.97253	0.96708	0.97611	0.96967	0.97629	0.97759
0.97908	0.98094	0.97077	0.98187	0.97560	0.95786	0.97784	0.97157
0.98062	0.97612	0.97209	0.98572	0.97575	0.96569	0.97629	0.97608
0.97990	0.98285	0.97339	0.97461	0.97716	0.96492	0.97650	0.97513
0.98115	0.97791	0.97180	0.97016	0.97674	0.95715	0.97820	0.97237
0.97889	0.98283	0.97379	0.97218	0.97866	0.95818	0.97726	0.97567
0.97871	0.98037	0.97603	0.96821	0.97917	0.96122	0.97912	0.97449
0.98010	0.98386	0.97326	0.98477	0.97865	0.96338	0.97950	0.97616
0.98016	0.97789	0.97375	0.98497	0.97669	0.96260	0.97793	0.97345
0.97883	0.98231	0.97494	0.97998	0.98187	0.96245	0.98067	0.97387
0.98031	0.97942	0.97437	0.97625	0.98349	0.96073	0.97977	0.97660
0.97882	0.98032	0.97476	0.97746	0.98175	0.95946	0.97863	0.97548
0.98055	0.98015	0.97487	0.97475	0.98679	0.95733	0.97970	0.97525
0.97902	0.98126	0.97314	0.97103	0.98157	0.96729	0.97867	0.97586
0.97955	0.98439	0.97524	0.97569	0.98499	0.96365	0.98053	0.97516
0.97962	0.98429	0.97354	0.96444	0.98424	0.96725	0.97977	0.97582
0.97768	0.97795	0.97572	0.97212	0.98378	0.96227	0.98148	0.97718
0.97679	0.98223	0.97292	0.97267	0.98340	0.96725	0.97916	0.97537
0.97832	0.98045	0.97428	0.97040	0.98306	0.96481	0.97941	0.97380
0.97905	0.98135	0.97663	0.97307	0.98448	0.96399	0.98003	0.97554
0.98018	0.98395	0.97877	0.96794	0.98588	0.97679	0.98008	0.97983
0.98008	0.98287	0.97848	0.96775	0.98408	0.97277	0.97973	0.97962
0.98244	0.98519	0.97672	0.96995	0.98454	0.97524	0.98242	0.97685
0.97841	0.98603	0.97676	0.96819	0.98632	0.97323	0.98275	0.97668
0.98076	0.98007	0.97752	0.96068	0.98634	0.97783	0.98277	0.97671
0.98160	0.98541	0.97638	0.95985	0.98641	0.97561	0.98221	0.97667
0.98168	0.98299	0.97646	0.96610	0.98595	0.97782	0.98323	0.97770
0.98175	0.98278	0.97572	0.95175	0.98678	0.97424	0.98214	0.97884
0.98316	0.98181	0.97838	0.97167	0.98710	0.97736	0.98121	0.97657
0.98315	0.98283	0.97301	0.96476	0.98646	0.97089	0.98220	0.97674
0.98195	0.98239	0.97411	0.96265	0.98500	0.97059	0.98209	0.97615
0.98072	0.98395	0.97262	0.96720	0.98855	0.97701	0.98497	0.97884
0.98172	0.98252	0.97557	0.95941	0.98806	0.97886	0.98212	0.97227
0.98058	0.98403	0.97508	0.95964	0.98706	0.97542	0.98246	0.97290
0.97911	0.97998	0.97148	0.96039	0.98485	0.97398	0.98178	0.97774
0.98147	0.98271	0.97098	0.96924	0.98349	0.97177	0.97981	0.97697
0.97977	0.97800	0.96917	0.96486	0.98243	0.97304	0.97971	0.97545
0.98113	0.97706	0.96618	0.95847	0.98255	0.97263	0.97837	0.97433
0.97878	0.97993	0.96570	0.95403	0.98227	0.97490	0.97833	0.97203
0.97654	0.97965	0.96598	0.97089	0.98260	0.97953	0.97786	0.97352
0.97984	0.97624	0.96213	0.96283	0.98383	0.97592	0.97637	0.97397
0.97705	0.97403	0.96365	0.96087	0.98339	0.96825	0.97683	0.96953
0.97878	0.97508	0.96615	0.96925	0.98039	0.97992	0.97510	0.97197
0.97802	0.97757	0.96828	0.96712	0.97689	0.97097	0.97671	0.97204
0.97535	0.97559	0.96706	0.96453	0.97711	0.97268	0.97709	0.96825
0.97610	0.97418	0.97546	0.95526	0.97732	0.96594	0.97593	0.97577
0.97793	0.97367	0.97540	0.96225	0.97715	0.96647	0.97584	0.97172
0.97655	0.97310	0.97073	0.95584	0.97686	0.97472	0.97422	0.96919
0.97519	0.97543	0.97035	0.97386	0.97704	0.97145	0.97612	0.97113
0.97539	0.97193	0.97326	0.96350	0.97462	0.96569	0.97465	0.97202
0.97193	0.97385	0.97044	0.96591	0.97568	0.96915	0.97419	0.97154
0.97616	0.97766	0.97313	0.96535	0.97678	0.96291	0.97611	0.97365
0.97603	0.97269	0.97561	0.96283	0.97795	0.97027	0.97513	0.97314
0.97351	0.97535	0.97665	0.95818	0.97639	0.96639	0.97424	0.96874
0.97495	0.97269	0.97348	0.96423	0.97821	0.96301	0.97465	0.97119
0.97529	0.97254	0.97317	0.95725	0.97450	0.97105	0.97567	0.96991
0.97371	0.97357	0.97320	0.95876	0.97568	0.96860	0.97381	0.97112
0.97450	0.97865	0.97752	0.96040	0.97504	0.96909	0.97285	0.96597
0.97281	0.97444	0.97297	0.96928	0.97366	0.96491	0.97412	0.96984
0.97168	0.97647	0.97288	0.96094	0.97154	0.96516	0.97222	0.96675
0.97244	0.97264	0.96766	0.97027	0.97323	0.96274	0.97232	0.96710
0.97247	0.97255	0.96742	0.96500	0.97295	0.96145	0.97080	0.97107
0.97010	0.97784	0.96710	0.95388	0.97107	0.96855	0.96993	0.96710
0.96871	0.97382	0.96853	0.95707	0.97264	0.96819	0.96943	0.96952
0.97136	0.97290	0.96850	0.95221	0.97393	0.97109	0.96980	0.96769
0.96733	0.97075	0.96866	0.95670	0.97021	0.96678	0.96904	0.96699
0.96877	0.97440	0.96576	0.94835	0.96827	0.96191	0.97026	0.96618
0.96695	0.97394	0.97029	0.95142	0.96869	0.96267	0.96778	0.96808
0.96471	0.96925	0.96990	0.96650	0.97257	0.96721	0.96850	0.96466
0.96743	0.97322	0.96741	0.94974	0.96849	0.96225	0.96779	0.96880
0.96684	0.96926	0.97179	0.96293	0.97153	0.96428	0.96861	0.96751
0.96526	0.97082	0.96623	0.95340	0.97336	0.96271	0.96930	0.96694
0.96792	0.97465	0.96653	0.95543	0.97268	0.96246	0.96882	0.96841
0.96710	0.97104	0.96858	0.95304	0.97069	0.96860	0.96827	0.96674
0.96724	0.97606	0.96665	0.95332	0.96902	0.96390	0.96848	0.96855
0.96764	0.97700	0.97132	0.95310	0.97102	0.97331	0.96664	0.96808
0.96693	0.97097	0.96902	0.96583	0.97034	0.96201	0.96776	0.96529
0.96689	0.97066	0.96657	0.95118	0.96887	0.96895	0.96986	0.96831
0.96772	0.97045	0.96922	0.95269	0.96958	0.96510	0.96780	0.96673
0.96788	0.97018	0.96978	0.95821	0.96979	0.96639	0.96759	0.96526
0.96726	0.96838	0.96939	0.95465	0.97142	0.97023	0.96756	0.96729
0.96451	0.97418	0.96931	0.96014	0.97091	0.96181	0.96803	0.97000
0.96860	0.97365	0.96585	0.95411	0.96968	0.96871	0.96919	0.96848
0.96483	0.97150	0.96889	0.95562	0.97019	0.96583	0.96878	0.96467
0.96505	0.97316	0.96897	0.95724	0.96847	0.96945	0.96823	0.97013
0.97120	0.97293	0.96862	0.95437	0.97296	0.96668	0.97005	0.96928
0.96863	0.97454	0.96488	0.96240	0.97115	0.96781	0.96982	0.97225
0.96878	0.97517	0.96536	0.95731	0.97172	0.96893	0.96859	0.97021
0.96755	0.97709	0.96461	0.95633	0.97231	0.97522	0.96839	0.97246
